hashtag,UserFriendFollowerRatiosMV_friendFollowerRatio_average,UserFriendFollowerRatiosMV_friendFollowerRatio_population_variance,UserFriendFollowerRatiosMV_friendFollowerRatio_population_standard_deviation,UserFriendFollowerRatiosMV_friendFollowerRatio_minValue,UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue
ПарадПобеды,0.4641710865856043,0.047128338179492635,0.2170906220440962,0.10010214504596528,0.9796803802297949
РоссияФинляндия,0.6003374574529724,0.0782049581037261,0.27965149401304135,0.12104689203925845,0.9979812809689851
СпросиПутина,0.4058598698096716,0.033278980987508075,0.18242527507861425,0.10365853658536585,0.9796803802297949
ТьфуНаТебяАлексейНавальный,0.8641197305772899,0.02821482440101314,0.16797268944984223,0.05426356589147287,0.9999193541883402
MoldyLocks,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
SandraBland,0.546878461171782,0.009035233707203029,0.09505384635669947,0.13436909510812514,0.9399201596806387
TrumpsArmy,0.4350805427737182,0.024467758304956545,0.15642173220162392,0.0,0.9120477928974444
ccot,0.48634637579459317,0.018330490813102153,0.13539014296876326,0.0,1.0
sayings,0.7193835600960243,0.043033721849213245,0.20744570819665864,0.5119378518993657,0.926829268292683
Рос,0.4338818328697871,0.04368096639221296,0.20899991959858014,0.1087216248506571,1.0
ФИФА,0.5324581175075154,0.06836895225980856,0.2614745728743209,0.10354857475276323,0.9989403973509934
81,0.795664472392176,0.036428085494527584,0.1908614300861428,0.47627865961199295,0.9999193541883402
AndThatsWhenIStartedCrying,0.5391386549134257,0.003264899524834263,0.05713929930296891,0.43867192165293206,0.7778378325258699
ChristmasIn3Words,0.5568947014036555,0.007507251340073663,0.0866443958953703,0.36597938144329895,0.9120477928974444
EroticBroadway,0.5166695204888263,0.014115682697602636,0.118809438588029,0.30335570469798656,0.7104421322019059
G20,0.4023300560960697,0.03296140882911016,0.181552771471851,0.05249841872232764,0.9979812809689851
Hillary4Prison,0.488574506875947,0.010947487766228114,0.10463024307640748,0.2,0.9120477928974444
ItsUnacceptableTo,0.5481368386565489,0.002872625281433003,0.053596877534358316,0.43867192165293206,0.6922714420358153
MakeTVShowsAustralian,0.537934614386868,0.0016930481792813083,0.04114666668493705,0.45478069607969984,0.6460961898813242
Michigan,0.5615333079052232,0.022081908122858505,0.14859982544693148,0.1513647642679901,0.916080637599625
NewEditionBET,0.5552926380636202,0.007095197626902664,0.08423299606984583,0.4329150579150579,0.9120477928974444
Saudi,0.5388373539161059,0.01621517125653688,0.12733880499100375,0.07731958762886598,0.9483262918427039
SpliffFilms,0.5573223426479277,0.0020939472152662095,0.04575966799777081,0.502327464076098,0.6764783749308045
Virginia,0.5033127621475716,0.0319037466289891,0.1786161992345294,0.042490118577075096,0.9120477928974444
angel,0.1879139072847682,0.0,0.0,0.1879139072847682,0.1879139072847682
oscarformuhammad,0.5045712203996516,0.005557234712466504,0.07454686252597424,0.3116279069767442,0.6460961898813242
ДеньРоссии,0.7254865506731927,0.06349856779750414,0.2519892215899405,0.08915304606240713,0.9983038785434706
Осознание,0.4360978110368727,0.046698160200768286,0.21609757102005633,0.10354857475276323,0.9989403973509934
السورية,0.3738379052445426,0.0322705489721895,0.17964005391946836,0.22343821249430004,0.7132125497127707
Alabama,0.4977933327987964,0.022031053006460348,0.14842861249253914,0.1268910157456005,0.9120477928974444
Aleppo,0.6278323232373832,0.04702120397378176,0.21684373169123833,0.1092436974789916,0.9989403973509934
FireRyan,0.6719687874095652,0.026852954808287272,0.16386871210907614,0.4492091961519648,0.9120477928974444
KAG,0.5016513229933506,0.023520579760683166,0.15336420625648986,0.1966804979253112,0.9120477928974444
Minneapolis,0.5240884750288357,0.023028658087148882,0.15175196238318925,0.1050228310502283,0.7303866336155554
NYC,0.5053178922962854,0.01842913821545196,0.13575396206170912,0.13980789754535752,1.0
ParisAgreement,0.48655383648067246,0.0345949052711762,0.18599705715730075,0.17565997011456086,0.9120477928974444
Washington,0.5857100055041111,0.03436670811051759,0.18538259926572825,0.17565997011456086,0.982363315696649
aded,0.2591868647380766,0.0,0.0,0.2591868647380766,0.2591868647380766
amber,0.19304059652029826,0.0,0.0,0.19304059652029826,0.19304059652029826
beats,0.5517455252344442,0.00227250607827357,0.04767080949882821,0.49272116461366183,0.6924979389942292
bookquotes,0.38871392969909735,0.029104797931442637,0.1706012834988138,0.041666666666666664,1.0
Музыка,0.5582437590300607,0.02053086958031619,0.14328597133116763,0.2741385838697463,0.9639591178052717
Позор,0.3904478312364658,0.04269637100235982,0.2066310020358993,0.09680284191829484,0.9989403973509934
33,0.8085712027451295,0.03169582798251277,0.17803322156977547,0.48964810386060814,0.9999193541883402
7ноября,0.4098576038010553,0.060971595640614454,0.24692427106425657,0.1076923076923077,0.9983038785434706
AddAMovieRuinAMovie,0.5340451596413888,0.002018373840580389,0.0449263156800153,0.43867192165293206,0.6922714420358153
Bruh,0.420514977575561,0.023920576671866547,0.1546627837324369,0.09929078014184398,0.8048780487804879
CNN,0.5306645992381177,0.04525804386914238,0.21273938015596075,0.0,1.0
ImProtestingBecause,0.5510369826457538,0.0060520994591276925,0.07779524059431715,0.36597938144329895,0.6922714420358153
MakeAMovieFONTastic,0.5424468001667584,0.00168284389789292,0.041022480396642524,0.48012291146533514,0.6460961898813242
MalcolmX,0.5547052410904887,0.008728075453780341,0.09342416953754709,0.2215591197314435,0.9120477928974444
ReasonsToGetDivorced,0.5397794035989051,0.002640541498035396,0.051386199490090684,0.43867192165293206,0.6922714420358153
SethRich,0.43631448144532803,0.0375806204713023,0.19385721671194575,0.02274975272007913,0.9120477928974444
secondhandgifts,0.5362936999897073,0.0030539278455442805,0.055262354686932046,0.43867192165293206,0.6922714420358153
ИсторияНашейПобеды,0.9916620990601765,3.475883384767699E-5,0.005895662290843751,0.9792278466311616,0.9983038785434706
ПМЭФ,0.4802582213105571,0.08796261555246163,0.296584921316748,0.0,0.9987439208992238
ЧМ2018,0.4664560085272022,0.05302912480712042,0.23028053501570736,0.10354857475276323,0.9978929592303104
ЯВаня,0.42121232946491816,0.041760136592959705,0.20435297059979263,0.09479166666666666,0.9796803802297949
الارهاب,0.2663131683212604,0.005534486444116372,0.07439412909710263,0.17558886509635974,0.36889387984278493
ImWithHer,0.52300877942617,0.009905141258670171,0.09952457615418502,0.18867395570507428,0.9120477928974444
KillerCops,0.6431012332383673,0.0034951975636739645,0.0591201959035486,0.5512297226582941,0.7104421322019059
NoRefugees,0.5084392797184702,0.007918507171791146,0.08898599424511222,0.26948302469135804,0.9120477928974444
follow,0.5579439670666217,0.019357047457741108,0.13912960669009708,0.1641509433962264,0.943000238492726
Война,0.5589474201581569,0.07055276358855883,0.26561770194879486,0.1153184165232358,0.9989403973509934
Президент,0.821537308743605,0.033270631278182965,0.18240238835657543,0.16198501872659177,0.9989403973509934
الجيش,0.375073911594982,0.040330547656745236,0.20082466894469225,0.22343821249430004,0.7132125497127707
DumberBroadway,0.5771979229775306,0.0069734506370784126,0.08350718913410038,0.4889090673239071,0.9120477928974444
ILikeToCollect,0.5469330526747918,0.0033395381663690604,0.05778873736610846,0.45478069607969984,0.7778378325258699
MakeAMovieBlack,0.5555171798541488,0.005061944424761732,0.07114734306185813,0.43867192165293206,0.6922714420358153
NASA,0.549266369052393,0.04283335088455241,0.20696219675233546,0.1087216248506571,0.982363315696649
baseball,0.5169776416758453,0.0072782995735329965,0.08531295079607197,0.19055118110236222,0.7388971467933148
unnewscentre,0.3901309566763058,0.021165929205061676,0.1454851511497365,0.10354857475276323,0.8285461776403005
КиевСМИ,0.6228096580332492,0.04851997712278389,0.22027250650679012,0.25873075478783325,0.9089563286454478
ЯпонецНеБалуй,0.7036441822758973,0.014883954303290316,0.12199981271825919,0.3894297635605007,0.9484984767155085
BeingPatriotic,0.5689615684118914,0.0,0.0,0.5689615684118914,0.5689615684118914
OWS,0.5074394057084866,0.004836647835917839,0.06954601236532429,0.3363201911589008,0.7104421322019059
ObamaCare,0.500792239040969,0.021271709306250136,0.14584824066902602,0.1268910157456005,0.9120477928974444
ReasonMyMomIsBetter,0.4797691628376143,0.008645040853087146,0.09297871182742394,0.2674199623352166,0.6294581618655692
hypedup,0.4081017462396595,0.028897636642763385,0.16999304880718913,0.0979020979020979,1.0
kochfarms,0.4346581296017398,0.015605962662398446,0.12492382744055854,0.0,0.7411764705882353
nocanada,0.4685791777506642,0.060363069707297476,0.245688969445715,0.18664047151277013,0.9753593429158111
slavery,0.553680363496429,0.011660213356347551,0.10798246781930644,0.2215591197314435,1.0
summer,0.5501226298373435,0.036321359152056816,0.19058163382670643,0.17210682492581603,0.9978929592303104
wiretapping,0.5421864476811948,0.019610113942675072,0.14003611656524567,0.42471443406022846,0.9120477928974444
ВОВ,0.5576390964290805,0.07560717303046904,0.27496758541775257,0.11375291375291376,1.0
Жизнь,0.6618527572055737,0.04505827776952683,0.212269351931754,0.16198501872659177,0.9989403973509934
ЭтоБомба,0.39497715832008895,0.026306138089350208,0.1621916708383948,0.11578044596912522,0.9148336153412295
девичник,0.507300956787581,3.5621906070180584E-4,0.018873766468349814,0.4639321074964639,0.5842696629213483
Google,0.5103642862409828,0.062452878586580086,0.2499057394030399,0.07692307692307693,0.9983038785434706
MannequinChallenge,0.5873751888176053,0.040207879553284344,0.20051902541475794,0.20496894409937888,0.9886844653479043
Music,0.5416713276450172,0.00207223570692107,0.04552181572522201,0.43867192165293206,0.6924979389942292
PussyRiotВмонастырь,0.7501714317354778,0.011008816497028714,0.10492290739885506,0.42627632988218495,0.9484984767155085
SanFrancisco,0.6232991431836364,0.022086460844972598,0.14861514339047888,0.26729776247848536,0.927710843373494
TamirRice,0.5258269601627967,0.011843725630865918,0.10882888233766769,0.0900562851782364,0.7778378325258699
Türkei,0.3242325994682558,0.0324392618873986,0.18010902777872798,0.0,0.6877403201287668
bakerBREAKING,0.3375693160813309,0.0,0.0,0.3375693160813309,0.3375693160813309
th,0.4723573812991994,0.06584229311698575,0.25659753139300806,0.21575984990619138,0.7289549126922075
thanksgiving,0.4675663953678398,0.01932612131525888,0.1390184207767405,0.0,0.9120477928974444
Елкин,0.3993063267465451,0.02897078033308746,0.17020805014184098,0.09863013698630137,0.940623367577921
ПораТопить,0.5855828905898423,0.07399435118571389,0.27201902724940746,0.08915304606240713,0.9989403973509934
Яценюк,0.44662714078107696,0.047829432391434876,0.21869941104501145,0.10354857475276323,0.9979812809689851
фолловинг,0.5222137321218852,0.006198664788766808,0.07873159968377887,0.41460055096418735,0.824468085106383
American,0.5558540018735204,0.02753163224962999,0.16592658692816528,0.16265060240963855,1.0
ChristianTaylor,0.509700790545732,0.008095448041137345,0.0899747077857847,0.19055118110236222,0.6737967914438503
Gospel,0.551870477365075,0.010334703326530895,0.10165974290018097,0.20004133085348214,0.9120477928974444
HisHersCaptions,0.25026933849411326,0.019730767588599114,0.14046625071026533,0.12063492063492064,0.5060606060606061
ImpeachObama,0.5082529048905692,0.004805085192796709,0.06931872180584916,0.33581626319056485,0.6643273644411076
KerryDoSmth,0.5080233516671983,0.006786105450270715,0.08237782134938211,0.3235955056179775,0.6345252051582649
NewMusic,0.5529747922700381,0.0025077954656197135,0.05007789398147364,0.4756198347107438,0.6924979389942292
Oakland,0.6456589240034935,0.02101909021607992,0.14497962000253664,0.5033519553072626,0.9639591178052717
blacklivesmatter,0.5339442523322065,0.009936094017883916,0.09967995795486631,0.06341463414634146,0.9120477928974444
hotmusic,0.5443596942146214,0.002293503974263428,0.047890541595010466,0.4756198347107438,0.6924979389942292
iVoted,0.3759464188343658,0.051564449536866744,0.2270780692556345,0.07374631268436578,0.9120477928974444
wethepeople,0.36443856699871724,0.026808620893009203,0.1637333835630633,0.1268910157456005,0.6133428981348638
Вести,0.5293561647086932,0.009031238657160165,0.09503282936522602,0.4921259842519685,1.0
кино,0.5284636405802798,0.07091059910062462,0.2662904412490704,0.0,1.0
фитнесс,0.5181113056379959,0.0045536826401566385,0.06748097983992703,0.4639321074964639,0.9072838642529304
AHCA,0.524390489579065,0.006963046805971802,0.08344487285610663,0.358485605363481,0.9120477928974444
ConfirmGorsuch,0.5209578421902711,0.011399540075346305,0.10676862870406412,0.347242206235012,0.9120477928974444
DIRTYCongress,0.45503823833734586,0.015822982475547104,0.12578943705870976,0.3292488012786361,0.5808276753960556
DanielHoltzclaw,0.5491693261872707,0.011335476914907341,0.10646819672985611,0.32278123233465233,0.9120477928974444
GenderSwapAMovie,0.5070233061922086,0.012165927175593162,0.11029926189958462,0.267515923566879,0.6922714420358153
Libya,0.5804980774717985,0.035180257197164826,0.1875640082669509,0.17565997011456086,0.9310235219326128
MyOlympicSportWouldBe,0.5523507968995083,0.004027959453940168,0.0634662071809886,0.43867192165293206,0.7778378325258699
Russland,0.38840454307973893,0.04420529724151503,0.21025055824305205,0.10810810810810811,0.8239856801909308
TakeASongToCulinarySchool,0.5606429492090711,0.0032482168032996685,0.056993129439430405,0.48012291146533514,0.6764783749308045
TrumpProtest,0.5960871279972957,0.025790709756239826,0.1605948621726107,0.347242206235012,0.9639591178052717
adriss,0.27644787644787644,0.0,0.0,0.27644787644787644,0.27644787644787644
anche,0.1490299823633157,0.0,0.0,0.1490299823633157,0.1490299823633157
dear,0.36986199034135037,0.04169825688083812,0.20420151047638732,0.041666666666666664,1.0
Евромайдан,0.47949566247424363,0.045048456246304276,0.2122462160941963,0.2533969886154976,0.9399201596806387
ПоздравьПетербург,0.5058875561712267,0.04694688616856288,0.21667230134136406,0.09680284191829484,0.9989403973509934
Christmas,0.5360492114705397,0.017222740955455024,0.131235440927575,0.17565997011456086,0.9639591178052717
RahmEmanuelOut,0.5278628122571173,0.00684623474538302,0.08274197692455154,0.19055118110236222,0.6924979389942292
RedEye,0.6088295967791023,0.027469873317714378,0.16574037926140503,0.435976195047034,0.9120477928974444
Saarland,0.43926929246897267,0.01522526210561263,0.12339068889350051,0.21621621621621623,0.5618979664645023
WAKINGUP,0.4878890481768309,0.0015803324556983433,0.039753395524135336,0.347242206235012,0.5865586558655865
blackpeopletwitter,0.5333873280450876,0.011566395412693343,0.10754717761379581,0.0900562851782364,0.7104421322019059
business,0.5133505490284859,0.019069528918013796,0.13809246510224155,0.1513647642679901,1.0
Латвия,0.6848508171845361,0.06304783252693759,0.25109327455536834,0.16198501872659177,1.0
ПАСЕ,0.4872805826577406,0.06306516431006437,0.25112778482291515,0.10365853658536585,1.0
терроризм,0.45065264565046176,0.05293227244586983,0.23007014679412413,0.10795698924731183,0.9639591178052717
Damascus,0.6645784651236324,0.08016292616163526,0.2831305814666357,0.11175115207373272,0.9989403973509934
Entrepreneur,0.5741064632108978,0.00898853021342544,0.09480785944965449,0.4756198347107438,1.0
FinalFour,0.5807107094761608,0.04014400223903689,0.2003596821694347,0.1166077738515901,0.9120477928974444
NoCanada,0.45033558457103084,0.0562299474703397,0.23712854629997565,0.16785714285714284,0.9753593429158111
WorstWayToSpendTheHolidays,0.5307486507198732,0.0017149309450333174,0.04141172472903438,0.43867192165293206,0.6460961898813242
